STRING_id,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,First.Trimester.Average,Second.Trimester.Average,on_graph,cluster,boyan,is_local_max,updown,btw,cluster_max_btw,is_secreted
9606.ENSP00000356037,C4BPA,722,complement component 4 binding protein alpha,-2.20384637971931,5.56998539613582,-4.85828020333753,7.02332372692871E-05,0.001869566464711,1.61970129350645,6.4715589151119,4.26771253539259,1,3,49,FALSE,red,157.363998342335,,FALSE
9606.ENSP00000356505,NCF2,4688,neutrophil cytosolic factor 2,1.10089753918824,5.77248340237995,4.23753874413293,0.000324488873564,0.005083975662562,0.140198323234817,5.32211622725749,6.42301376644574,1,1,25,FALSE,green,503.665420639698,,FALSE
9606.ENSP00000356581,ADGRG6,57211,adhesion G protein-coupled receptor G6,1.04440204822026,7.8611675583659,2.87845972165459,0.008605706084681,0.046273941343347,-2.97408612732079,7.43391217500306,8.47831422322333,1,2,19,FALSE,green,267.061530139094,,FALSE
9606.ENSP00000356791,DPT,1805,dermatopontin,1.4966084522831,5.56876249044872,6.53684062247087,1.27254685590738E-06,0.000134398385513,5.51127572481399,4.95651357815109,6.45312203043419,1,2,10,FALSE,green,858.135292211824,,FALSE
9606.ENSP00000356857,TCF21,6943,transcription factor 21,1.74533229149878,7.49875116613778,7.14100409716844,3.24359346957452E-07,5.81579179531411E-05,6.83327654929682,6.78475159234282,8.5300838838416,1,2,27,FALSE,green,0,,FALSE
9606.ENSP00000356940,MOXD1,26002,monooxygenase DBH like 1,-1.29086046447649,4.52881217962292,-4.24678935035843,0.000317165831743,0.005019581070454,0.162197170429067,5.05689146054512,3.76603099606863,1,2,2,FALSE,red,4.86538089738462,,FALSE
9606.ENSP00000357106,CADM3,57863,cell adhesion molecule 3,1.17763608372563,5.56229002804134,7.93902402216955,5.737862071674E-08,1.89060060569411E-05,8.50024945532527,5.08052981197176,6.25816589569739,1,2,4,FALSE,green,377.336340602119,,FALSE
9606.ENSP00000357123,MNDA,4332,myeloid cell nuclear differentiation antigen,1.38644338096775,5.44623898384759,5.22451363993586,2.86650561017175E-05,0.001059822448316,2.48884773657533,4.87905760072442,6.26550098169217,1,1,53,FALSE,green,141.787555255408,,FALSE
9606.ENSP00000357545,FAM162B,221303,family with sequence similarity 162 member B,1.56742528410939,7.49007403223552,7.23803356829969,2.61575490157755E-07,5.04741048198692E-05,7.04087278776513,6.84885459782713,8.41627988193652,1,2,0,FALSE,green,0,,FALSE
9606.ENSP00000357722,S100A8,6279,S100 calcium binding protein A8,1.86802697480907,7.26656730465469,3.85093325847426,0.000840298451142,0.009602530692941,-0.774153476518653,6.50237445132371,8.37040142613278,1,1,119,FALSE,green,176.59108886036,,FALSE
9606.ENSP00000357727,S100A9,6280,S100 calcium binding protein A9,1.69108368483619,8.90571561293697,6.73832903948507,8.02506602946887E-07,0.000104361933518,5.95766919970559,8.21390865095853,9.90499233579472,1,1,119,FALSE,green,52.663560482526,,FALSE
9606.ENSP00000358301,ADRB1,153,adrenoceptor beta 1,1.00170882794178,6.77658767951883,4.12539844005128,0.000427872587867,0.006109321002661,-0.126133604725162,6.36679770445174,7.36850653239351,1,2,50,FALSE,green,4.82328510010949,,FALSE
9606.ENSP00000358730,TMIGD3,57413,transmembrane and immunoglobulin domain containing 3,1.46132601880867,5.81218894957271,5.08429979681599,4.03586361895748E-05,0.001308330124539,2.15687975282322,5.21437376006007,6.67569977886874,1,1,29,FALSE,green,214.256371119799,,FALSE
9606.ENSP00000358955,KIAA1324,57535,KIAA1324,-1.08449885267901,3.95310565275539,-4.27715801709023,0.000294264624293,0.004765863751235,0.234443090912817,4.39676427430589,3.31226542162688,1,2,10,FALSE,red,9.86205835520432,,FALSE
